Rainfall_Aries,Rainfall_Boso,Rainfall_Campana,Rainfall_Nangka,Rainfall_Oro,Waterlevel_Sto_Nino,Waterlevel_Montalban,Discharge_Sto_Nino,Discharge_San_Jose,Cross_Section_Sto_Nino,Cross_Section_Montalban,Velocity_Sto_Nino,Velocity_Montalban,datetime,t,x,Date
0,0,0,0,0,12.16,21.03,20.546968487027627,14.842428440372696,802.5600000000001,630.9000000000001,0.0256017848971137,0.0235258019343361,2017-02-05 15:00:00,226800.0,14420,2017-02-05
0,0,0,0,0,12.16,21.02,20.546968487027627,14.695647298681637,802.5600000000001,630.6,0.0256017848971137,0.0233042297790701,2017-02-05 16:00:00,230400.0,14420,2017-02-05
0,0,0,0,0,12.16,21.02,20.546968487027627,14.695647298681637,802.5600000000001,630.6,0.0256017848971137,0.0233042297790701,2017-02-05 17:00:00,234000.0,14420,2017-02-05
0,0,0,0,0,12.16,21.02,20.546968487027627,14.695647298681637,802.5600000000001,630.6,0.0256017848971137,0.0233042297790701,2017-02-05 18:00:00,237600.0,14420,2017-02-05
0,0,0,0,0,12.16,21.02,20.546968487027627,14.695647298681637,802.5600000000001,630.6,0.0256017848971137,0.0233042297790701,2017-02-05 19:00:00,241200.0,14420,2017-02-05
0,0,0,0,0,12.16,21.02,20.546968487027627,14.695647298681637,802.5600000000001,630.6,0.0256017848971137,0.0233042297790701,2017-02-05 20:00:00,244800.0,14420,2017-02-05
0,0,0,0,0,12.16,21.02,20.546968487027627,14.695647298681637,802.5600000000001,630.6,0.0256017848971137,0.0233042297790701,2017-02-05 21:00:00,248400.0,14420,2017-02-05
0,0,0,0,0,12.16,21.02,20.546968487027627,14.695647298681637,802.5600000000001,630.6,0.0256017848971137,0.0233042297790701,2017-02-05 22:00:00,252000.0,14420,2017-02-05
0,0,0,0,0,12.16,21.02,20.546968487027627,14.695647298681637,802.5600000000001,630.6,0.0256017848971137,0.0233042297790701,2017-02-05 23:00:00,255600.0,14420,2017-02-05
0,0,0,0,0,12.16,21.01,20.546968487027627,14.550289709557712,802.5600000000001,630.3000000000001,0.0256017848971137,0.0230847052349003,2017-02-06 00:00:00,259200.0,14420,2017-02-06
0,0,0,0,0,12.16,21.01,20.546968487027627,14.550289709557712,802.5600000000001,630.3000000000001,0.0256017848971137,0.0230847052349003,2017-02-06 01:00:00,262800.0,14420,2017-02-06
0,0,0,0,0,12.16,21.01,20.546968487027627,14.550289709557712,802.5600000000001,630.3000000000001,0.0256017848971137,0.0230847052349003,2017-02-06 02:00:00,266400.0,14420,2017-02-06
0,0,0,0,0,12.16,21.01,20.546968487027627,14.550289709557712,802.5600000000001,630.3000000000001,0.0256017848971137,0.0230847052349003,2017-02-06 03:00:00,270000.0,14420,2017-02-06
0,0,0,0,0,12.15,21.01,20.307162166826444,14.550289709557712,801.9,630.3000000000001,0.0253238086629585,0.0230847052349003,2017-02-06 04:00:00,273600.0,14420,2017-02-06
0,0,0,0,0,12.14,21.01,20.069609715740416,14.550289709557712,801.24,630.3000000000001,0.0250481874541216,0.0230847052349003,2017-02-06 05:00:00,277200.0,14420,2017-02-06
0,0,0,0,0,12.14,21.01,20.069609715740416,14.550289709557712,801.24,630.3000000000001,0.0250481874541216,0.0230847052349003,2017-02-06 06:00:00,280800.0,14420,2017-02-06
0,0,0,0,0,12.14,21.0,20.069609715740416,14.406342138470752,801.24,630.0,0.0250481874541216,0.0228672097436043,2017-02-06 07:00:00,284400.0,14420,2017-02-06
0,0,0,0,0,12.13,21.0,19.83429509569469,14.406342138470752,800.58,630.0,0.0247749070619984,0.0228672097436043,2017-02-06 08:00:00,288000.0,14420,2017-02-06
0,0,0,0,0,12.13,21.0,19.83429509569469,14.406342138470752,800.58,630.0,0.0247749070619984,0.0228672097436043,2017-02-06 09:00:00,291600.0,14420,2017-02-06
0,0,0,0,0,12.12,21.0,19.60120234595522,14.406342138470752,799.92,630.0,0.0245039533277768,0.0228672097436043,2017-02-06 10:00:00,295200.0,14420,2017-02-06
0,0,0,0,0,12.12,21.0,19.60120234595522,14.406342138470752,799.92,630.0,0.0245039533277768,0.0228672097436043,2017-02-06 11:00:00,298800.0,14420,2017-02-06
0,0,0,0,0,12.12,21.0,19.60120234595522,14.406342138470752,799.92,630.0,0.0245039533277768,0.0228672097436043,2017-02-06 12:00:00,302400.0,14420,2017-02-06
0,0,0,0,0,12.12,21.0,19.60120234595522,14.406342138470752,799.92,630.0,0.0245039533277768,0.0228672097436043,2017-02-06 13:00:00,306000.0,14420,2017-02-06
0,0,0,0,0,12.13,20.99,19.83429509569469,14.263791176986423,800.58,629.6999999999999,0.0247749070619984,0.0226517249118412,2017-02-06 14:00:00,309600.0,14420,2017-02-06
0,0,0,0,0,12.13,20.99,19.83429509569469,14.263791176986423,800.58,629.6999999999999,0.0247749070619984,0.0226517249118412,2017-02-06 15:00:00,313200.0,14420,2017-02-06
0,0,0,0,0,12.13,20.99,19.83429509569469,14.263791176986423,800.58,629.6999999999999,0.0247749070619984,0.0226517249118412,2017-02-06 16:00:00,316800.0,14420,2017-02-06
0,0,0,0,0,12.13,20.99,19.83429509569469,14.263791176986423,800.58,629.6999999999999,0.0247749070619984,0.0226517249118412,2017-02-06 17:00:00,320400.0,14420,2017-02-06
0,0,0,0,0,12.13,20.99,19.83429509569469,14.263791176986423,800.58,629.6999999999999,0.0247749070619984,0.0226517249118412,2017-02-06 18:00:00,324000.0,14420,2017-02-06
0,0,0,0,0,12.13,20.99,19.83429509569469,14.263791176986423,800.58,629.6999999999999,0.0247749070619984,0.0226517249118412,2017-02-06 19:00:00,327600.0,14420,2017-02-06
0,0,0,0,0,12.13,20.99,19.83429509569469,14.263791176986423,800.58,629.6999999999999,0.0247749070619984,0.0226517249118412,2017-02-06 20:00:00,331200.0,14420,2017-02-06
0,0,0,0,0,12.13,20.99,19.83429509569469,14.263791176986423,800.58,629.6999999999999,0.0247749070619984,0.0226517249118412,2017-02-06 21:00:00,334800.0,14420,2017-02-06
0,0,0,0,0,12.13,20.99,19.83429509569469,14.263791176986423,800.58,629.6999999999999,0.0247749070619984,0.0226517249118412,2017-02-06 22:00:00,338400.0,14420,2017-02-06
0,0,0,0,0,12.13,20.99,19.83429509569469,14.263791176986423,800.58,629.6999999999999,0.0247749070619984,0.0226517249118412,2017-02-06 23:00:00,342000.0,14420,2017-02-06
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-14 00:00:00,0.0,14420,2017-04-14
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-14 01:00:00,3600.0,14420,2017-04-14
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-14 02:00:00,7200.0,14420,2017-04-14
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-14 03:00:00,10800.0,14420,2017-04-14
0,0,0,0,0,11.77,20.93,12.724316406204958,13.43707893766902,776.8199999999999,627.9,0.0163800061870252,0.0214000301603265,2017-04-14 04:00:00,14400.0,14420,2017-04-14
